,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,nweek,year
1672,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,11,2023
1673,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,12,2023
1674,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,13,2023
1675,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,14,2023
1676,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,15,2023
1677,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,16,2023
1678,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,17,2023
1679,43428,0,0,0,0,1,0,0,17,15.6,0,1,0,18,2023
1680,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,17,2021
1681,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,18,2021
1682,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,19,2021
1683,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,20,2021
1684,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,21,2021
1685,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,22,2021
1686,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,23,2021
1687,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,24,2021
1688,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,25,2021
1689,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,26,2021
1690,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,27,2021
1691,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,28,2021
1692,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,29,2021
1693,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,30,2021
1694,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,31,2021
1695,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,32,2021
1696,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,33,2021
1697,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,34,2021
1698,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,35,2021
1699,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,36,2021
1700,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,37,2021
1701,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,38,2021
1702,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,39,2021
1703,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,40,2021
1704,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,41,2021
1705,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,42,2021
1706,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,43,2021
1707,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,44,2021
1708,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,45,2021
1709,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,46,2021
1710,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,47,2021
1711,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,48,2021
1712,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,49,2021
1713,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,50,2021
1714,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,51,2021
1715,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,52,2022
1716,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,1,2022
1717,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,2,2022
1718,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,3,2022
1719,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,4,2022
1720,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,5,2022
1721,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,6,2022
1722,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,7,2022
1723,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,8,2022
1724,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,9,2022
1725,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,10,2022
1726,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,11,2022
1727,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,12,2022
1728,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,13,2022
1729,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,14,2022
1730,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,15,2022
1731,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,16,2022
1732,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,17,2022
1733,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,18,2022
1734,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,19,2022
1735,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,20,2022
1736,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,21,2022
1737,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,22,2022
1738,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,23,2022
1739,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,24,2022
1740,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,25,2022
1741,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,26,2022
1742,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,27,2022
1743,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,28,2022
1744,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,29,2022
1745,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,30,2022
1746,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,31,2022
1747,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,32,2022
1748,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,33,2022
1749,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,34,2022
1750,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,35,2022
1751,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,36,2022
1752,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,37,2022
1753,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,38,2022
1754,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,39,2022
1755,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,40,2022
1756,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,41,2022
1757,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,42,2022
1758,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,43,2022
1759,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,44,2022
1760,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,45,2022
1761,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,46,2022
1762,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,47,2022
1763,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,48,2022
1764,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,49,2022
1765,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,50,2022
1766,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,51,2022
1767,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,52,2022
1768,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,1,2023
1769,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,2,2023
1770,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,3,2023
1771,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,4,2023
1772,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,5,2023
1773,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,6,2023
1774,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,7,2023
1775,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,8,2023
1776,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,9,2023
1777,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,10,2023
1778,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,11,2023
1779,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,12,2023
1780,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,13,2023
1781,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,14,2023
1782,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,15,2023
1783,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,16,2023
1784,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,17,2023
1785,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,18,2023
1786,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,35,2021
1787,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,36,2021
1788,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,37,2021
1789,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,38,2021
1790,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,39,2021
1791,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,40,2021
1792,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,41,2021
1793,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,42,2021
1794,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,44,2021
1795,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,4,2022
1796,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,5,2022
1797,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,6,2022
1798,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,7,2022
1799,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,8,2022
1800,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,9,2022
1801,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,10,2022
1802,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,11,2022
1803,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,12,2022
1804,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,13,2022
1805,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,14,2022
1806,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,15,2022
1807,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,16,2022
1808,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,17,2022
1809,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,18,2022
1810,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,19,2022
1811,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,20,2022
1812,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,21,2022
1813,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,23,2022
1814,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,24,2022
1815,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,25,2022
1816,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,26,2022
1817,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,30,2022
1818,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,31,2022
1819,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,32,2022
1820,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,33,2022
1821,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,34,2022
1822,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,35,2022
1823,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,36,2022
1824,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,37,2022
1825,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,38,2022
1826,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,39,2022
1827,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,40,2022
1828,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,41,2022
1829,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,42,2022
1830,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,43,2022
1831,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,44,2022
1832,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,45,2022
1833,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,46,2022
1834,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,47,2022
1835,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,48,2022
1836,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,49,2022
1837,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,50,2022
1838,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,51,2022
1839,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,52,2022
1840,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,1,2023
1841,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,2,2023
1842,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,3,2023
1843,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,4,2023
1844,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,5,2023
1845,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,6,2023
1846,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,7,2023
1847,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,8,2023
1848,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,9,2023
1849,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,10,2023
1850,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,11,2023
1851,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,12,2023
1852,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,13,2023
1853,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,14,2023
1854,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,15,2023
1855,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,16,2023
1856,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,17,2023
1857,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,18,2023
1858,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,42,2021
1859,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,43,2021
1860,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,44,2021
1861,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,45,2021
1862,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,46,2021
1863,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,47,2021
1864,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,48,2021
1865,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,49,2021
1866,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,50,2021
1867,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,51,2021
1868,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,52,2022
1869,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,1,2022
1870,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,2,2022
1871,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,3,2022
1872,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,4,2022
1873,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,5,2022
1874,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,6,2022
1875,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,33,2022
1876,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,34,2022
1877,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,35,2022
1878,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,36,2022
1879,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,37,2022
1880,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,38,2022
1881,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,39,2022
1882,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,40,2022
1883,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,41,2022
1884,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,42,2022
1885,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,43,2022
1886,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,44,2022
1887,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,45,2022
1888,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,46,2022
1889,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,47,2022
1890,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,48,2022
1891,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,49,2022
1892,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,50,2022
1893,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,51,2022
1894,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,52,2022
1895,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,1,2023
1896,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,2,2023
1897,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,3,2023
1898,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,4,2023
1899,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,5,2023
1900,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,6,2023
1901,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,7,2023
1902,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,8,2023
1903,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,9,2023
1904,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,10,2023
1905,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,11,2023
1906,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,12,2023
1907,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,13,2023
1908,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,14,2023
1909,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,15,2023
1910,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,16,2023
1911,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,17,2023
1912,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,18,2023
1913,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,17,2022
1914,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,18,2022
1915,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,19,2022
1916,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,20,2022
1917,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,21,2022
1918,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,22,2022
1919,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,23,2022
1920,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,24,2022
1921,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,25,2022
1922,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,26,2022
1923,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,27,2022
1924,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,28,2022
1925,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,29,2022
1926,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,30,2022
1927,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,31,2022
1928,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,32,2022
1929,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,33,2022
1930,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,34,2022
1931,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,35,2022
1932,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,36,2022
1933,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,37,2022
1934,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,38,2022
1935,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,39,2022
1936,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,40,2022
1937,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,41,2022
1938,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,42,2022
1939,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,43,2022
1940,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,44,2022
1941,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,45,2022
1942,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,46,2022
1943,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,47,2022
1944,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,48,2022
1945,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,49,2022
1946,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,50,2022
1947,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,51,2022
1948,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,52,2022
1949,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,1,2023
1950,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,2,2023
1951,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,3,2023
1952,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,4,2023
1953,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,5,2023
1954,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,6,2023
1955,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,7,2023
1956,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,8,2023
1957,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,9,2023
1958,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,10,2023
1959,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,11,2023
1960,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,12,2023
1961,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,13,2023
1962,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,14,2023
1963,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,15,2023
1964,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,16,2023
1965,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,17,2023
1966,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,18,2023
1967,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,3,2022
1968,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,4,2022
1969,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,5,2022
1970,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,6,2022
1971,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,7,2022
1972,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,8,2022
1973,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,9,2022
1974,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,10,2022
1975,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,11,2022
1976,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,12,2022
1977,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,13,2022
1978,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,14,2022
1979,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,15,2022
1980,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,16,2022
1981,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,17,2022
1982,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,18,2022
1983,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,19,2022
1984,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,20,2022
1985,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,21,2022
1986,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,22,2022
1987,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,23,2022
1988,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,24,2022
1989,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,25,2022
1990,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,26,2022
1991,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,27,2022
1992,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,28,2022
1993,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,29,2022
1994,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,30,2022
1995,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,31,2022
1996,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,32,2022
1997,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,33,2022
1998,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,34,2022
1999,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,35,2022
2000,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,36,2022
2001,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,37,2022
2002,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,38,2022
2003,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,39,2022
2004,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,40,2022
2005,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,41,2022
2006,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,42,2022
2007,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,43,2022
2008,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,44,2022
2009,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,45,2022
2010,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,46,2022
2011,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,47,2022
2012,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,48,2022
2013,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,49,2022
2014,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,50,2022
2015,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,51,2022
2016,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,52,2022
2017,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,1,2023
2018,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,2,2023
2019,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,3,2023
2020,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,4,2023
2021,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,5,2023
2022,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,6,2023
2023,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,7,2023
2024,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,8,2023
2025,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,9,2023
2026,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,10,2023
2027,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,11,2023
2028,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,12,2023
2029,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,13,2023
2030,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,14,2023
2031,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,15,2023
2032,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,16,2023
2033,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,17,2023
2034,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,18,2023
2035,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,30,2021
2036,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,31,2021
2037,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,32,2021
2038,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,33,2021
2039,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,34,2021
2040,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,35,2021
2041,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,36,2021
2042,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,37,2021
2043,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,38,2021
2044,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,39,2021
2045,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,40,2021
2046,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,41,2021
2047,58233,1,0,0,0,0,0,0,23,13.3,1,0,0,42,2021
